"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"87","17217241","Lrrn2","16980","leucine rich repeat protein 2, neuronal",0.139989247097933,1.77356995272635,0.557806465561928,0.58154577864394,0.998990722532008,-6.14438590385517
"88","17217329","Kiss1","280287","KiSS-1 metastasis-suppressor",0.403616784160777,2.01258827891815,0.942404716580062,0.354293511711018,0.998990722532008,-5.86161452965258
"89","17217373","Fmod","14264","fibromodulin",-0.467096464080746,5.03689007263524,-1.04227023525586,0.30647589133374,0.998990722532008,-5.76586437430186
"90","17217399","Chil1","12654","chitinase-like 1",0.316738874847065,4.67877933434097,0.420742928988588,0.677253562816988,0.998990722532008,-6.21099779930737
"91","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.371332992533709,2.90705781917329,-1.13957105873528,0.264416247229355,0.998990722532008,-5.6640730997504
"92","17217596","Lmod1","93689","leiomodin 1 (smooth muscle)",0.211063438197121,2.66028009565318,0.775297916163955,0.444862193728879,0.998990722532008,-6.00153034272358
"93","17217625","Tnni1","21952","troponin I, skeletal, slow 1",0.417520155104467,3.58692285414626,0.717979502715962,0.478901000392852,0.998990722532008,-6.04354141777562
"94","17217639","Lad1","16763","ladinin",0.111048269247861,3.07154792814914,0.325688265131769,0.747156284548887,0.998990722532008,-6.24637243732442
"95","17217651","Tnnt2","21956","troponin T2, cardiac",0.569102254986039,8.26780517685877,0.778840772472918,0.442807076385893,0.998990722532008,-5.99883238648351
"96","17217789","Kif14","381293","kinesin family member 14",0.0221915771209908,3.52344828362858,0.0707485857875856,0.944116248247163,0.998990722532008,-6.29692653874056
"97","17217830","Platr22","100503474","pluripotency associated transcript 22",-0.0344205209796944,3.15028239276395,-0.101865509121667,0.919611791220688,0.998990722532008,-6.29423496127059
"98","17217844","Mir181a-1","735252","microRNA 181a-1",-0.118790013550075,1.2303539090198,-0.486776835157835,0.630321902546469,0.998990722532008,-6.18119360182924
"99","17217846","Mir181b-1","723890","microRNA 181b-1",-0.168214541443134,1.2058163323959,-0.483053110075788,0.63292930435467,0.998990722532008,-6.18298778116359
"100","17217848","Atp6v1g3","338375","ATPase, H+ transporting, lysosomal V1 subunit G3",0.151916033713744,1.36087635655442,0.490155027669629,0.62796064521516,0.998990722532008,-6.17955420266827
"101","17217914","Aspm","12316","abnormal spindle microtubule assembly",-0.17794102029531,3.77913967672559,-0.532065487684659,0.599006638539155,0.998990722532008,-6.15829116088833
"102","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",0.370630298353863,3.3290122804824,1.38722490070143,0.176652815638741,0.998990722532008,-5.36853831655113
"103","17218044","Brinp3","215378","bone morphogenetic protein/retinoic acid inducible neural specific 3",-0.160095544551619,1.49472582066094,-0.62300520479542,0.538477927919076,0.998990722532008,-6.10630205352293
"104","17218073","Pdc","20028","phosducin",-0.0795955553038867,1.87760764189144,-0.330485929404815,0.743568832975366,0.998990722532008,-6.24480086231156
"105","17218277","Nmnat2","226518","nicotinamide nucleotide adenylyltransferase 2",0.313232591076376,4.08521865919491,1.00589436067737,0.323344811638789,0.998990722532008,-5.80177519175931
"106","17218305","Rgs8","67792","regulator of G-protein signaling 8",-0.18215961661258,1.82936697069601,-0.688187519404375,0.497171142801202,0.998990722532008,-6.06415240526939
"107","17218321","Rgs16","19734","regulator of G-protein signaling 16",-0.125535059026332,2.59540039420646,-0.542085593319799,0.592179883203294,0.998990722532008,-6.15295464892212
"108","17218430","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-0.592031810503755,3.3042441371623,-1.97398969646477,0.0586343339482475,0.998990722532008,-4.4784494179589
"109","17218449","Angptl1","72713","angiopoietin-like 1",-0.0726797205313301,2.15556907050053,-0.337735151010633,0.738159388470149,0.998990722532008,-6.24238299810587
"110","17218460","2810025M15Rik","69953","RIKEN cDNA 2810025M15 gene",-0.229378423367979,5.02291722931922,-0.829263405453445,0.414184703960574,0.998990722532008,-5.95916514698198
"111","17218479","Sec16b","89867","SEC16 homolog B (S. cerevisiae)",0.161555445235793,1.50330746251061,0.532092884612681,0.598987921577922,0.998990722532008,-6.15827670263887
"112","17218607","Mrps14","64659","mitochondrial ribosomal protein S14",-0.107746488985839,1.42699993754296,-0.345019704195179,0.732737336503813,0.998990722532008,-6.23990096649011
"113","17218680","Snord47","100217446","small nucleolar RNA, C/D box 47",-0.309888440238094,3.07739174936586,-0.928471482617723,0.361341941837631,0.998990722532008,-5.87425963983664
"114","17218694","Ankrd45","73844","ankyrin repeat domain 45",0.331591465417548,2.90984316677004,1.35798791872476,0.185643164419999,0.998990722532008,-5.40607385161937
"115","17218760","Gm20471","105243993","predicted gene 20471",0.0814365868483833,2.37511025757876,0.277178631792723,0.783741777004242,0.998990722532008,-6.26098082220216
"116","17218835","Sell","20343","selectin, lymphocyte",0.173545527353824,2.12383207160086,0.44828361496001,0.65750449565676,0.998990722532008,-6.19908655275906
"117","17218907","Nme7","171567","NME/NM23 family member 7",-0.0383084330192309,3.63851224129416,-0.152167169143037,0.880179880198772,0.998990722532008,-6.28783384017954
"118","17218927","Dpt","56429","dermatopontin",-0.0129737225545732,8.27749394267926,-0.0587610574536717,0.953572657353344,0.998990722532008,-6.29770461633327
"119","17219127","Lmx1a","110648","LIM homeobox transcription factor 1 alpha",0.0500898034753776,1.66860446450538,0.187601849627022,0.852583336687832,0.998990722532008,-6.2818055852625
"120","17219164","Sh2d1b2","545378","SH2 domain containing 1B2",-0.401409571424632,1.36865553844542,-1.09326751854692,0.283878922601587,0.998990722532008,-5.71354729134115
"121","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",0.100024462610554,1.77987649680486,0.29875182348039,0.767403415456825,0.998990722532008,-6.25477247943595
"122","17219222","Mpz","17528","myelin protein zero",-0.136807991924839,1.79908720079151,-0.517827177678398,0.608771576704876,0.998990722532008,-6.16570654122447
"123","17219231","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",0.248921995728789,1.87091051136479,0.790037075116476,0.43635019152288,0.998990722532008,-5.99022901157843
"124","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",0.0789947982820265,2.01047641098852,0.314363901707619,0.755646915414889,0.998990722532008,-6.24999153945298
"125","17219324","Arhgap30","226652","Rho GTPase activating protein 30",-0.0135582509535497,2.87768402088185,-0.0395667396685599,0.968727970114819,0.998990722532008,-6.29865056714583
"126","17219374","Alyref2","56009","Aly/REF export factor 2",0.164991096812294,2.47400380851055,0.427135167362535,0.672648184341315,0.998990722532008,-6.20829951509501
"127","17219397","Cd48","12506","CD48 antigen",0.124626876451713,1.3909356227917,0.431629262887267,0.669418082597447,0.998990722532008,-6.20637845252656
"128","17219633","Olfr218","258880","olfactory receptor 218",-0.807861708155426,1.55228416676296,-2.26835273769428,0.0314672291638758,0.998990722532008,-3.94468254954308
"129","17219670","Ifi208","100033459","interferon activated gene 208",-0.322358816075479,1.32493625361586,-0.963524065918476,0.343785842732338,0.998990722532008,-5.84211240317691
"130","17219680","Olfr432","258711","olfactory receptor 432",-0.271961808273813,1.61077583641124,-1.01265009592686,0.32016446083884,0.998990722532008,-5.79519493908856
"131","17219756","Olfr417","258238","olfactory receptor 417",0.150789538166599,2.09400871921366,0.500695217588668,0.620619259291574,0.998990722532008,-6.17436763618682
"132","17219762","Olfr414","258756","olfactory receptor 414",0.0721403347511873,1.3727076334647,0.250196909554866,0.804318013064692,0.998990722532008,-6.26809460262195
"133","17219848","Exo1","26909","exonuclease 1",0.18443472819824,2.83797385310184,0.556964109261029,0.5821131784839,0.998990722532008,-6.14485110226457
"134","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",0.295497282720695,3.8895869473595,1.14469379210781,0.262324114257689,0.998990722532008,-5.65848523867818
"135","17219978","Cox20","66359","cytochrome c oxidase assembly protein 20",0.049409901436305,5.79309619143502,0.165171689938826,0.870032148149359,0.998990722532008,-6.28576721264985
"136","17220018","Cnst","226744","consortin, connexin sorting protein",-0.198582647883419,2.8097209447023,-0.704289618148046,0.487248014996783,0.998990722532008,-6.0531169300769
"137","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",0.341605392726428,5.75821694552084,1.42932601621342,0.164313020643084,0.998990722532008,-5.31327855714492
"138","17220204","Pycr2","69051","pyrroline-5-carboxylate reductase family, member 2",0.450646806457512,2.04038187197284,1.65772392916447,0.108881173034888,0.998990722532008,-4.9894293872089
"139","17220214","Lefty1","13590","left right determination factor 1",-0.49722030469796,1.79834882650304,-1.31937876534004,0.198057904832688,0.998990722532008,-5.45457544183196
"140","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.166520188603213,1.70209902625245,-0.691712883538158,0.494988912156105,0.998990722532008,-6.06175735431561
"141","17220432","Tlr5","53791","toll-like receptor 5",-0.0983283789758236,2.78893531435541,-0.308240607241588,0.760251052735215,0.998990722532008,-6.25189550948437
"142","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",0.0282113813227771,2.89253468945028,0.114105715597794,0.909993355403509,0.998990722532008,-6.29291045983083
"143","17220529","Mir194-1","387189","microRNA 194-1",0.527213603899269,3.3864277633293,1.47186048852222,0.152552466377283,0.998990722532008,-5.25601855329989
"144","17220531","Mir215","387211","microRNA 215",-0.335170655484497,1.9005256967422,-1.4204603207508,0.166852972507454,0.998990722532008,-5.32503302376165
"145","17220748","LOC102632463","102632463","uncharacterized LOC102632463",0.0110958187205366,1.55256536016999,0.0341536470071761,0.97300440935488,0.998990722532008,-6.29885058626664
"146","17220776","Nsl1","381318","NSL1, MIS12 kinetochore complex component",-0.0841560869717011,1.88061870935911,-0.301148044460551,0.765595211329931,0.998990722532008,-6.25405438309015
"147","17220866","Rd3","74023","retinal degeneration 3",-0.0637333205316035,1.62592356618955,-0.227116635456866,0.822033980250692,0.998990722532008,-6.27360475463594
"148","17220900","1700065J18Rik","73455","RIKEN cDNA 1700065J18 gene",-0.324183070258783,1.71293654935357,-1.20783519476904,0.237523718851303,0.998990722532008,-5.5877583563114
"149","17220904","Gm15867","100503471","predicted gene 15867",-0.158924520617176,1.84938583739615,-0.565708830996609,0.576236193268881,0.998990722532008,-6.13998833343413
"150","17220907","Irf6","54139","interferon regulatory factor 6",0.408529037816719,3.27821734291039,1.27212494096095,0.214113472652662,0.998990722532008,-5.51226584396837
"151","17220921","A130010J15Rik","319266","RIKEN cDNA A130010J15 gene",-0.398379497659115,2.43661348972238,-1.32858095495002,0.195042181811325,0.998990722532008,-5.44312627823403
"152","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.238478063242599,5.06907414105115,1.07220052841659,0.293065373178064,0.998990722532008,-5.73543705082152
"153","17221081","Mrpl15","27395","mitochondrial ribosomal protein L15",0.189456942044591,3.9759250033743,0.60549781551239,0.549875138731429,0.998990722532008,-6.11693040654931
"154","17221110","Npbwr1","226304","neuropeptides B/W receptor 1",0.433576028254482,1.47309057287984,1.39202529806375,0.175209976291163,0.998990722532008,-5.36230936964876
"155","17221148","2610203C22Rik","72481","RIKEN cDNA 2610203C22 gene",0.464702435459525,4.2304622382504,1.64703015569018,0.111075657548288,0.998990722532008,-5.00547240668692
"156","17221158","Mybl1","17864","myeloblastosis oncogene-like 1",-0.260635288570703,2.12223514650475,-1.03512904983916,0.309738077113476,0.998990722532008,-5.77300707047592
"157","17221197","Tcf24","100039596","transcription factor 24",0.0958439984103121,1.68908485490259,0.372958302585048,0.712074535545275,0.998990722532008,-6.2298952198575
"158","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",0.265307360881391,1.63060635704137,0.649846992025611,0.521250150622334,0.998990722532008,-6.08943635759216
"159","17221215","Cops5","26754","COP9 signalosome subunit 5",-0.18256465466291,6.57725475000858,-0.752277429375395,0.458355026395351,0.998990722532008,-6.01877433312987
"160","17221396","Msc","17681","musculin",0.0803723357754393,1.90641499403766,0.269849786137841,0.789315664082561,0.998990722532008,-6.26298470379698
"161","17221454","Rpl7","19989","ribosomal protein L7",-0.694517293679301,1.743256585833,-2.05647540765739,0.049460823831565,0.998990722532008,-4.33420129925593
"162","17221502","Jph1","57339","junctophilin 1",0.159421762055034,2.74624873400594,0.523556063414607,0.604833582579529,0.998990722532008,-6.16274659173516
"163","17221633","Mcm3","17215","minichromosome maintenance complex component 3",0.105283604416864,4.06035540960651,0.29280869508892,0.771893894106214,0.998990722532008,-6.25652891475748
"164","17221662","Tram2","170829","translocating chain-associating membrane protein 2",0.0282730909896953,4.88914478823734,0.111045093060402,0.912397166099146,0.998990722532008,-6.2932557108316
"165","17221676","Gm4956","241041","predicted gene 4956",-0.281482635248625,2.44202459614107,-0.833106989155256,0.412051261307628,0.998990722532008,-5.95604445860302
"166","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.274782306001141,2.96557729206847,0.835528397212988,0.410710759848273,0.998990722532008,-5.95407143798019
"167","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.16776240930677,4.50780691128569,-0.606661129958067,0.549113949705266,0.998990722532008,-6.11623331654846
"168","17221960","Ptp4a1","19243","protein tyrosine phosphatase 4a1",0.341731879069096,3.4277764493262,0.880000381121216,0.386579743824991,0.998990722532008,-5.91687169345979
"169","17222001","Prim2","19076","DNA primase, p58 subunit",-0.728957391672305,3.43127035315248,-2.9083051152961,0.00716092070187526,0.825950253699039,-2.62651795632899
"170","17222051","Gm15455","433287","predicted gene 15455",-0.451670515939663,2.22402512070832,-1.00912536391359,0.321821070875247,0.998990722532008,-5.79863319942691
