"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"21","17212882","Hspe1","15528","heat shock protein 1 (chaperonin 10)",-0.0303488958161138,2.1534003765229,-0.14862203244065,0.8829499184174,0.992448960832766,-5.16354661668567
"22","17212908","Plcl1","227120","phospholipase C-like 1",0.126639719230048,2.26509275472888,0.63608123071505,0.530047832692158,0.923944962588069,-5.02926725751055
"23","17212931","1700066M21Rik","73467","RIKEN cDNA 1700066M21 gene",-0.18810897856619,2.54233831051884,-0.85101392453078,0.40220274925087,0.888974552972757,-4.91893466424
"24","17212970","Sgo2a","68549","shugoshin 2A",-0.411741816427983,3.90231418182892,-1.44458847456413,0.160012589223485,0.739612857828014,-4.46669837457539
"25","17212982","Aox1","11761","aldehyde oxidase 1",0.20642328613237,2.57415662414878,1.00614234968267,0.323227684394922,0.855073604658538,-4.82090784900357
"26","17213021","Aox3","71724","aldehyde oxidase 3",0.3799250917096,4.36611082326931,1.66415627987656,0.107578703492366,0.700915089252407,-4.25056131290717
"27","17213490","Icos","54167","inducible T cell co-stimulator",0.100753462711422,1.32763342848828,0.595981555307059,0.5561224388268,0.931691703302953,-5.04647233150824
"28","17213503","9530026F06Rik","77341","RIKEN cDNA 9530026F06 gene",-0.291989361170646,1.69633461534554,-1.53129205118558,0.13726349582379,0.708308013333616,-4.38421331315247
"29","17213598","Zdbf2","73884","zinc finger, DBF-type containing 2",0.0824122868655324,2.70898239562898,0.419881674923732,0.677875045620827,0.956744593692257,-5.10911314969577
"30","17213608","Adam23","23792","a disintegrin and metallopeptidase domain 23",0.465967911496378,2.8717500472654,1.77353866133165,0.0873545708117636,0.685408818680771,-4.13428859519435
"31","17213702","Pikfyve","18711","phosphoinositide kinase, FYVE type zinc finger containing",-0.0965549860568942,4.33769418572445,-0.5088399881395,0.614973472218963,0.941650495645708,-5.08011709368101
"32","17214027","D230017M19Rik","320933","RIKEN cDNA D230017M19 gene",-0.110827582364333,2.12026724121184,-0.618649273657972,0.541301885300528,0.925466942785989,-5.03687915720885
"33","17214106","Igfbp2","16008","insulin-like growth factor binding protein 2",-0.54791603127953,3.65912864814323,-1.58946662871692,0.123529894894943,0.705519431929677,-4.32674928567695
"34","17214293","Bcs1l","66821","BCS1-like (yeast)",-0.667179100521089,4.01690557470235,-3.4957107353046,0.00164209414442701,0.553425958414848,-1.81135764641267
"35","17214368","Cyp27a1","104086","cytochrome P450, family 27, subfamily a, polypeptide 1",-0.0602914755893911,1.6303707623664,-0.297726001230888,0.76817791731356,0.975191056127758,-5.1400053918654
"36","17214387","Wnt10a","22409","wingless-type MMTV integration site family, member 10A",0.301311887714129,1.93373541723521,1.70604203543597,0.0994125257259538,0.690127974072062,-4.20668316005373
"37","17214476","Des","13346","desmin",0.114802672641342,5.04600407580913,0.393841456734179,0.696773287507951,0.95974959046758,-5.11656859135499
"38","17214578","Tmem198","319998","transmembrane protein 198",-0.114175951151701,1.92308051425696,-0.635622176744551,0.530342580849145,0.923944962588069,-5.02947031768105
"39","17214588","Inha","16322","inhibin alpha",0.0151296391280442,3.45362689790264,0.0801989827750861,0.936667053550728,0.9963949806458,-5.16909578931736
"40","17214593","Stk11ip","71728","serine/threonine kinase 11 interacting protein",0.0906474189047395,3.72725575859391,0.450044386091437,0.656250223206712,0.950512957431023,-5.09989150135137
"41","17214622","Slc4a3","20536","solute carrier family 4 (anion exchanger), member 3",-0.0522535444285168,2.78550658598961,-0.221058163967668,0.826700687595863,0.983421970470952,-5.15406537389363
"42","17214665","Sgpp2","433323","sphingosine-1-phosphate phosphotase 2",0.159945730083817,2.27206409081349,0.824613244037046,0.416775056704641,0.891209961205614,-4.93410539079837
"43","17214753","Irs1","16367","insulin receptor substrate 1",-0.2452035948903,5.22157177625574,-1.11298181488221,0.275470499829788,0.825371988410992,-4.74479839046239
"44","17214759","Rhbdd1","76867","rhomboid domain containing 1",-0.332488685746686,2.7845821639558,-1.71545229644988,0.0976514645075022,0.690127974072062,-4.19671382283198
"45","17214771","Col4a3","12828","collagen, type IV, alpha 3",0.250034110449579,3.73034118769983,1.00666708173421,0.322979945424521,0.855073604658538,-4.82055091900376
"46","17214910","Gm2427","100039794","predicted gene 2427",-0.333618802441985,2.7968455029097,-0.962235407192559,0.344420920454441,0.868679514001866,-4.85017484548797
"47","17214948","Sp100","20684","nuclear antigen Sp100",0.0230446819889636,2.31621912099674,0.0992747362595596,0.921649282454094,0.993978907148914,-5.16788200617092
"48","17215067","Armc9","78795","armadillo repeat containing 9",-0.157713385704392,3.23093077803065,-0.669530008008762,0.508809923256661,0.921820790199919,-5.01409292148891
"49","17215105","C130036L24Rik","319336","RIKEN cDNA C130036L24 gene",-0.000240872300524497,1.70331477169544,-0.00124595481673592,0.999014979071397,0.999963315838094,-5.17137610554556
"50","17215115","Ptma","19231","prothymosin alpha",-0.324222754030036,8.21785459281218,-1.65183285450825,0.110085568837621,0.701243669879341,-4.26331497187987
"51","17215123","Cops7b","26895","COP9 signalosome subunit 7B",0.216215593464372,4.36345581709748,1.26599666704228,0.216266403814972,0.789016249826613,-4.62410008569695
"52","17215137","Dis3l2","208718","DIS3 like 3'-5' exoribonuclease 2",-0.0157306297001281,4.83342884306741,-0.097399566036748,0.923124333766588,0.994325401581379,-5.16801274805071
"53","17215291","Snorc","73234","secondary ossification center associated regulator of chondrocyte maturation",-0.279504965393429,2.20245396077332,-1.21765097930046,0.233830573718913,0.797628017322749,-4.66368795814027
"54","17215372","Scarna6","100217415","small Cajal body-specific RNA 6",-0.158177998308076,2.65726966046499,-0.751437520689855,0.458851860008007,0.908754212663792,-4.97380599753647
"55","17215565","Sh3bp4","98402","SH3-domain binding protein 4",-0.237408313485363,3.91301976417146,-1.1636811956852,0.254674991457111,0.81504159926258,-4.70630538484731
"56","17215623","Gm9991","433332","predicted gene 9991",0.115510060394133,1.71558146704458,0.58379625790939,0.56417497545569,0.933135001305757,-5.05148631212998
"57","17215629","Mlph","171531","melanophilin",0.0985507884311296,4.10492535869911,0.528563833326667,0.601401190731246,0.939578016489889,-5.07295352546347
"58","17215705","Ube2f","67921","ubiquitin-conjugating enzyme E2F (putative)",0.468975386630764,2.69107363331232,2.52877320867079,0.0175592879754158,0.56677035063372,-3.20436314397844
"59","17215762","Erfe","227358","erythroferrone",0.175044708309684,2.40636829828744,0.940245951955127,0.355379528395083,0.872917029828811,-4.86438447329512
"60","17215788","Asb1","65247","ankyrin repeat and SOCS box-containing 1",0.298169866856898,2.31379254827008,1.4332500196958,0.163198685349336,0.742950854048536,-4.47719885410876
"61","17215799","Twist2","13345","twist basic helix-loop-helix transcription factor 2",-0.124936063029116,1.75653321664078,-0.550794279789476,0.586277396143827,0.938137788541044,-5.06456201740622
"62","17215807","Olfr1413","259039","olfactory receptor 1413",0.118785523732823,1.59531039127979,0.658579161703779,0.51571083364361,0.921820790199919,-5.01914295787925
"63","17215811","Olfr1412","258274","olfactory receptor 1412",-0.144551194461886,2.13290112255612,-0.681814612783344,0.501129726373512,0.92074061592476,-5.00833299217683
"64","17215813","Olfr1411","258483","olfactory receptor 1411",0.536144361391225,1.93293966676346,3.00864003049933,0.00560434901054838,0.553425958414848,-2.53056367766878
"65","17215820","Gpc1","14733","glypican 1",0.100034749749768,2.7999226492124,0.539932560682627,0.593643573568796,0.939578016489889,-5.06870405614299
"66","17215832","Mir149","387167","microRNA 149",-0.0970130531345936,1.96510442930068,-0.392419425294633,0.697811186146302,0.95974959046758,-5.11696219713951
"67","17215873","Gpr35","64095","G protein-coupled receptor 35",0.499032677584796,1.53038833853577,2.83008567480659,0.00864990627412989,0.553425958414848,-2.78657459122748
"68","17215899","Crocc2","381284","ciliary rootlet coiled-coil, rootletin family member 2",0.0241952485075938,3.14151779951668,0.124011197828678,0.902219677385783,0.992966261149397,-5.16592422843637
"69","17215932","Sned1","208777","sushi, nidogen and EGF-like domains 1",0.0413477723406839,5.18475508152189,0.217018248540309,0.829816153212318,0.983421970470952,-5.15469161729114
"70","17215968","Ppp1r7","66385","protein phosphatase 1, regulatory subunit 7",-0.295363952862497,6.32618579254343,-1.60857598188195,0.119273444976901,0.701243669879341,-4.3075113366352
"71","17215984","Ano7","404545","anoctamin 7",0.110347731159593,1.8605078152687,0.58845655178516,0.561088271282623,0.933135001305757,-5.04958052824184
"72","17216063","Bok","51800","BCL2-related ovarian killer",-0.0831909974757785,3.71654098784298,-0.460013588522885,0.649168108205796,0.949289980998619,-5.09670571959865
"73","17216096","D2hgdh","98314","D-2-hydroxyglutarate dehydrogenase",0.177143126187894,1.89213198032564,0.965469035179717,0.342828817677744,0.867244503510973,-4.8480599625175
"74","17216113","Gal3st2","381334","galactose-3-O-sulfotransferase 2",0.0962151880823956,1.8411755436543,0.469425040739308,0.64251279866335,0.946470168869469,-5.09363544202381
"75","17216120","Gal3st2b","100041596","galactose-3-O-sulfotransferase 2B",-0.12097942494484,1.3581053119064,-0.614519151755946,0.543986646569325,0.925466942785989,-5.03865278322389
"76","17216201","Gin1","252876","gypsy retrotransposon integrase 1",0.016189618953268,3.74528669010958,0.0763933050307438,0.939666181464442,0.9963949806458,-5.16930709111747
"77","17216563","Nifk","67949","nucleolar protein interacting with the FHA domain of MKI67",-0.437300173983533,3.58370593273223,-2.078133186741,0.0472731882007751,0.614675946192131,-3.78361109029637
"78","17216620","Tfcp2l1","81879","transcription factor CP2-like 1",0.29292099782864,3.55414690813618,1.0723441638019,0.293002033994897,0.837479720076156,-4.77455576364256
"79","17216638","Tmem185b","226351","transmembrane protein 185B",0.161588573986283,3.42609648732845,0.962921318239436,0.344082790931304,0.868492650212445,-4.84972678156126
"80","17216659","3110009E18Rik","73103","RIKEN cDNA 3110009E18 gene",-0.0723901743706539,2.06067778644793,-0.355137274018447,0.725229970899666,0.962741581134478,-5.12678045340538
"81","17216745","Gpr39","71111","G protein-coupled receptor 39",-0.181083566895861,2.75721141008516,-0.930752971377426,0.360181483903913,0.87378430327613,-4.87042582587423
"82","17216753","Mgat5","107895","mannoside acetylglucosaminyltransferase 5",0.145027150734656,2.74731589793242,0.759337243515811,0.454191526460167,0.904909023951733,-4.96968749989838
"83","17216931","Gm16083","102640300","predicted gene 16083",-0.0405173059001962,1.72455627562123,-0.199683589703351,0.843215621346266,0.985512957360113,-5.15724817862376
"84","17216960","Pigr","18703","polymeric immunoglobulin receptor",0.12422908585329,1.66412217903813,0.64919506268455,0.521665000863399,0.92198354002432,-5.02340695407325
"85","17217035","Ctse","13034","cathepsin E",0.0631943928112717,3.61322674259743,0.244748702027252,0.80849077460265,0.980698163726356,-5.15016175573003
"86","17217127","Nucks1","98415","nuclear casein kinase and cyclin-dependent kinase substrate 1",-0.477755094069095,5.30955194796415,-2.28487422973992,0.0303502606052713,0.57018831827273,-3.52575709025243
"87","17217241","Lrrn2","16980","leucine rich repeat protein 2, neuronal",-0.10701181792521,1.77356995272635,-0.584654817646842,0.563605667700216,0.933135001305757,-5.05113631333791
"88","17217329","Kiss1","280287","KiSS-1 metastasis-suppressor",0.0794090680323296,2.01258827891815,0.25422441513959,0.801237134893891,0.979035626177708,-5.14848985679468
"89","17217373","Fmod","14264","fibromodulin",-0.53819589909929,5.03689007263524,-1.64661878150302,0.111160807411442,0.701243669879341,-4.26868951166711
"90","17217399","Chil1","12654","chitinase-like 1",1.26395749567582,4.67877933434097,2.3021141310971,0.0292231669568056,0.57018831827273,-3.50361499719276
"91","17217552","Ube2t","67196","ubiquitin-conjugating enzyme E2T",-0.464734492579774,2.90705781917329,-1.95551749263233,0.0608825714814283,0.644698951840854,-3.92926907833329
"92","17217596","Lmod1","93689","leiomodin 1 (smooth muscle)",-0.250303015415115,2.66028009565318,-1.2606676671694,0.218151882746783,0.789016249826613,-4.62852838118159
"93","17217625","Tnni1","21952","troponin I, skeletal, slow 1",-0.361034271330992,3.58692285414626,-0.851259467046801,0.402068748749708,0.888974552972757,-4.91879147512439
"94","17217639","Lad1","16763","ladinin",-0.120495612174333,3.07154792814914,-0.484552092818573,0.631879114845968,0.944183847568765,-5.08857311311889
"95","17217651","Tnnt2","21956","troponin T2, cardiac",0.0408712832472062,8.26780517685877,0.0766929724924967,0.939429990144182,0.9963949806458,-5.16929082505427
"96","17217789","Kif14","381293","kinesin family member 14",-0.420325047847228,3.52344828362858,-1.83735802602801,0.0771223607886496,0.673326574875208,-4.06398192708813
"97","17217830","Platr22","100503474","pluripotency associated transcript 22",0.104099420249689,3.15028239276395,0.422412689536413,0.676049321064835,0.956744593692257,-5.10836348588867
"98","17217844","Mir181a-1","735252","microRNA 181a-1",0.151592197569471,1.2303539090198,0.851737452283908,0.401807977846599,0.888974552972757,-4.91851262575877
"99","17217846","Mir181b-1","723890","microRNA 181b-1",0.21135139403924,1.2058163323959,0.832176385835504,0.412567175233576,0.891209961205614,-4.92980497967011
"100","17217848","Atp6v1g3","338375","ATPase, H+ transporting, lysosomal V1 subunit G3",0.162065634478775,1.36087635655442,0.716967891836572,0.479514967485312,0.917642478145711,-4.9912987049015
"101","17217914","Aspm","12316","abnormal spindle microtubule assembly",-0.804246901267384,3.77913967672559,-3.29729143043074,0.00272608480413563,0.553425958414848,-2.10714050420419
"102","17218006","B3galt2","26878","UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2",-0.0490381459276388,3.3290122804824,-0.251662741257446,0.803196336922516,0.979986917783012,-5.14894806453699
"103","17218044","Brinp3","215378","bone morphogenetic protein/retinoic acid inducible neural specific 3",0.0749898771071966,1.49472582066094,0.400123441658883,0.692195446070786,0.959052478586975,-5.11481301440896
"104","17218073","Pdc","20028","phosducin",-0.0314625234510058,1.87760764189144,-0.179116928705594,0.85917545538309,0.988043693489278,-5.16000651749909
"105","17218277","Nmnat2","226518","nicotinamide nucleotide adenylyltransferase 2",0.289270535754351,4.08521865919491,1.27370412394012,0.213561341432176,0.789016249826613,-4.61766720241329
"106","17218305","Rgs8","67792","regulator of G-protein signaling 8",-0.0371807762404082,1.82936697069601,-0.192598129867989,0.848706666759053,0.985578918502323,-5.15823215962454
"107","17218321","Rgs16","19734","regulator of G-protein signaling 16",0.386859614497253,2.59540039420646,2.29052561927254,0.0299765177275938,0.57018831827273,-3.51850900038172
"108","17218430","Abl2","11352","v-abl Abelson murine leukemia viral oncogene 2 (arg, Abelson-related gene)",-0.2012774286257,3.3042441371623,-0.920182223726847,0.365579006962575,0.87378430327613,-4.87708679653032
"109","17218449","Angptl1","72713","angiopoietin-like 1",0.210737162254931,2.15556907050053,1.34271260923284,0.190480383859293,0.780188285379696,-4.5586036136026
"110","17218460","2810025M15Rik","69953","RIKEN cDNA 2810025M15 gene",-0.100206232277865,5.02291722931922,-0.496722228515953,0.623381871761183,0.942697482404039,-5.08438644569633
"111","17218479","Sec16b","89867","SEC16 homolog B (S. cerevisiae)",0.0346063314420966,1.50330746251061,0.156278897378796,0.876969069073742,0.991274206403661,-5.16271953110531
"112","17218607","Mrps14","64659","mitochondrial ribosomal protein S14",0.0414913995308548,1.42699993754296,0.18217038661837,0.856801937117656,0.988043693489278,-5.1596158671682
"113","17218680","Snord47","100217446","small nucleolar RNA, C/D box 47",-0.153784866640463,3.07739174936586,-0.631765226904909,0.532822508383179,0.924979381022521,-5.03117085202543
"114","17218694","Ankrd45","73844","ankyrin repeat domain 45",-0.0229352137858183,2.90984316677004,-0.128787668053946,0.898474659197566,0.992966261149397,-5.16549629535928
"115","17218760","Gm20471","105243993","predicted gene 20471",0.0403151606297065,2.37511025757876,0.188142756444765,0.85216345758878,0.987296707486826,-5.15883275400277
"116","17218835","Sell","20343","selectin, lymphocyte",0.143547660594257,2.12383207160086,0.508410467807262,0.61527061032268,0.941650495645708,-5.08027013886227
"117","17218907","Nme7","171567","NME/NM23 family member 7",-0.0561416127906762,3.63851224129416,-0.305766838322506,0.762113650435921,0.973108030639728,-5.13829186953151
"118","17218927","Dpt","56429","dermatopontin",0.350303423219167,8.27749394267926,2.17544597456712,0.0384694086446945,0.585100556420099,-3.66405996133179
"119","17219127","Lmx1a","110648","LIM homeobox transcription factor 1 alpha",-0.522535211319804,1.66860446450538,-2.68338058816603,0.0122603188501658,0.56677035063372,-2.99249991537452
"120","17219164","Sh2d1b2","545378","SH2 domain containing 1B2",-0.35495491848635,1.36865553844542,-1.3255339162537,0.196036789633298,0.781628057865191,-4.57355147665193
"121","17219171","Sh2d1b1","26904","SH2 domain containing 1B1",-0.575408882743873,1.77987649680486,-2.3564586563151,0.0259147506567594,0.56677035063372,-3.43321734123715
"122","17219222","Mpz","17528","myelin protein zero",0.0775996061164659,1.79908720079151,0.402727988905177,0.690300911401784,0.958915314576857,-5.11407712086768
"123","17219231","Nr1i3","12355","nuclear receptor subfamily 1, group I, member 3",-0.111159321202458,1.87091051136479,-0.483736668086329,0.63245030550717,0.944183847568765,-5.08885000125299
"124","17219248","Adamts4","240913","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4",-0.348288780456892,2.01047641098852,-1.90043309652916,0.068039976194057,0.648863192465073,-3.99278622425095
"125","17219324","Arhgap30","226652","Rho GTPase activating protein 30",0.375766387539114,2.87768402088185,1.50356930703492,0.14423285582592,0.719238564255866,-4.411003941493
"126","17219374","Alyref2","56009","Aly/REF export factor 2",-0.274398434418172,2.47400380851055,-0.974014391683419,0.338645386315859,0.862595454684657,-4.8424399296865
"127","17219397","Cd48","12506","CD48 antigen",0.0549080939125322,1.3909356227917,0.260744083484327,0.796256786766841,0.978693469945597,-5.14730287997201
"128","17219633","Olfr218","258880","olfactory receptor 218",-0.2448465473101,1.55228416676296,-0.942641325407522,0.354174614890542,0.872731504137503,-4.86285117222661
"129","17219670","Ifi208","100033459","interferon activated gene 208",0.196088782629928,1.32493625361586,0.803627314123575,0.428590180408644,0.894975172822651,-4.94584540369133
"130","17219680","Olfr432","258711","olfactory receptor 432",-0.0270615505595175,1.61077583641124,-0.138160243394446,0.89113305546718,0.992966261149397,-5.16460967005368
"131","17219756","Olfr417","258238","olfactory receptor 417",0.00279204032582658,2.09400871921366,0.0127116768339922,0.989950741960071,0.999963315838094,-5.17131934568825
"132","17219762","Olfr414","258756","olfactory receptor 414",-0.0546999858360244,1.3727076334647,-0.260117712567398,0.796734892295136,0.978693469945597,-5.14741821423258
"133","17219848","Exo1","26909","exonuclease 1",-0.279450233328433,2.83797385310184,-1.15709205431475,0.257310679193986,0.816783495737907,-4.71139316831669
"134","17219869","Sdccag8","76816","serologically defined colon cancer antigen 8",-0.181725447027791,3.8895869473595,-0.965229321703071,0.342946671816042,0.867244503510973,-4.84821696397544
"135","17219978","Cox20","66359","cytochrome c oxidase assembly protein 20",0.0362239367647117,5.79309619143502,0.166033680985048,0.869360294360657,0.98886226001798,-5.1616058059914
"136","17220018","Cnst","226744","consortin, connexin sorting protein",0.271297936294618,2.8097209447023,1.31927521692984,0.198092043311246,0.781628057865191,-4.57895732846189
"137","17220059","Cdc42bpa","226751","CDC42 binding protein kinase alpha",0.137245539921682,5.75821694552084,0.787378850808308,0.437877977143797,0.899741308840224,-4.95473997580954
"138","17220204","Pycr2","69051","pyrroline-5-carboxylate reductase family, member 2",0.0526084294418763,2.04038187197284,0.265344548873899,0.792747762626334,0.978693469945597,-5.14644734828715
"139","17220214","Lefty1","13590","left right determination factor 1",-0.325565819481801,1.79834882650304,-1.18450899276607,0.246474293539905,0.805917893597913,-4.69005755136971
"140","17220370","1700047M11Rik","67330","RIKEN cDNA 1700047M11 gene",-0.118099805681811,1.70209902625245,-0.672646796657898,0.50685519270755,0.921820790199919,-5.01264102465729
"141","17220432","Tlr5","53791","toll-like receptor 5",0.0187850299467196,2.78893531435541,0.0807424249365311,0.93623886124443,0.9963949806458,-5.16906477839002
"142","17220452","Taf1a","21339","TATA-box binding protein associated factor, RNA polymerase I, A",-0.0212364830524403,2.89253468945028,-0.117772682697174,0.907114469515149,0.992969630342638,-5.16645883070323
"143","17220529","Mir194-1","387189","microRNA 194-1",-0.543242910377708,3.3864277633293,-2.07947177923058,0.0471408396587389,0.614675946192131,-3.7819896526709
"144","17220531","Mir215","387211","microRNA 215",0.360130852194704,1.9005256967422,2.09267781966472,0.0458526732702738,0.614548916246556,-3.76595803968557
"145","17220748","LOC102632463","102632463","uncharacterized LOC102632463",0.0300199254853972,1.55256536016999,0.126696981244378,0.900113585342062,0.992966261149397,-5.16568559089415
"146","17220776","Nsl1","381318","NSL1, MIS12 kinetochore complex component",-0.396389846636974,1.88061870935911,-1.944894104749,0.0622093959121568,0.644698951840854,-3.94161398044303
"147","17220866","Rd3","74023","retinal degeneration 3",0.337817281374979,1.62592356618955,1.65060511678904,0.110337967163768,0.701243669879341,-4.26458165102357
"148","17220900","1700065J18Rik","73455","RIKEN cDNA 1700065J18 gene",0.0830901026043944,1.71293654935357,0.424468600189774,0.674567787104766,0.956744593692257,-5.10775128458842
"149","17220904","Gm15867","100503471","predicted gene 15867",-0.113368324902271,1.84938583739615,-0.553315329667542,0.584574095574573,0.938137788541044,-5.06358917902871
"150","17220907","Irf6","54139","interferon regulatory factor 6",0.316649335208712,3.27821734291039,1.35196155324783,0.187539954315533,0.77916218190316,-4.55048922694064
"151","17220921","A130010J15Rik","319266","RIKEN cDNA A130010J15 gene",-0.0173906311718004,2.43661348972238,-0.0795216370669716,0.937200779034357,0.9963949806458,-5.16913414829794
"152","17221071","Sox17","20671","SRY (sex determining region Y)-box 17",0.165812052423524,5.06907414105115,1.02216875267808,0.315720190163203,0.853236677968689,-4.80993062166685
"153","17221081","Mrpl15","27395","mitochondrial ribosomal protein L15",-0.370565926157543,3.9759250033743,-1.6238520769927,0.115958728936309,0.701243669879341,-4.29200560911099
"154","17221110","Npbwr1","226304","neuropeptides B/W receptor 1",-0.0261378394783336,1.47309057287984,-0.11506161789847,0.909242767615327,0.993280902964235,-5.16668256449225
"155","17221148","2610203C22Rik","72481","RIKEN cDNA 2610203C22 gene",0.33703436967617,4.2304622382504,1.63787109250641,0.112984394776501,0.701243669879341,-4.27767748380519
"156","17221158","Mybl1","17864","myeloblastosis oncogene-like 1",-0.0142286117150965,2.12223514650475,-0.0774823408807442,0.93880785428447,0.9963949806458,-5.16924767320516
"157","17221197","Tcf24","100039596","transcription factor 24",0.170334748325152,1.68908485490259,0.908819285021909,0.37144018832459,0.875122885499829,-4.88416884805581
"158","17221213","Ppp1r42","69312","protein phosphatase 1, regulatory subunit 42",0.154442862982618,1.63060635704137,0.51869084406875,0.608177127487369,0.939578016489889,-5.07657249823795
"159","17221215","Cops5","26754","COP9 signalosome subunit 5",-0.0878633056203286,6.57725475000858,-0.49641831362674,0.623593429852517,0.942697482404039,-5.08449223060931
"160","17221396","Msc","17681","musculin",0.422906262889532,1.90641499403766,1.94687706789847,0.0619598300326243,0.644698951840854,-3.93931309969838
"161","17221454","Rpl7","19989","ribosomal protein L7",-0.225159855740354,1.743256585833,-0.914135010809146,0.368690628005732,0.87378430327613,-4.88086586403585
"162","17221502","Jph1","57339","junctophilin 1",0.0786621182615614,2.74624873400594,0.354209455570954,0.725917277079891,0.96280062142697,-5.12701246500554
"163","17221633","Mcm3","17215","minichromosome maintenance complex component 3",-0.547757183004859,4.06035540960651,-2.08876812013392,0.0462307399171018,0.614675946192131,-3.77071089254278
"164","17221662","Tram2","170829","translocating chain-associating membrane protein 2",0.141305075036978,4.88914478823734,0.760961642819413,0.453236738068973,0.904812161869783,-4.9688355773907
"165","17221676","Gm4956","241041","predicted gene 4956",0.327071213943439,2.44202459614107,1.32730404260191,0.195458512151535,0.781628057865191,-4.57201866598602
"166","17221686","Kcnq5","226922","potassium voltage-gated channel, subfamily Q, member 5",0.318537041166941,2.96557729206847,1.32804049338615,0.195218312481052,0.781628057865191,-4.57138044404556
"167","17221786","Sdhaf4","68002","succinate dehydrogenase complex assembly factor 4",-0.0920269869623223,4.50780691128569,-0.456294929562477,0.651805972753425,0.949409698366776,-5.09790206172315
"168","17221960","Ptp4a1","19243","protein tyrosine phosphatase 4a1",0.122992309104203,3.4277764493262,0.434264417084663,0.6675270771625,0.954802786665712,-5.10479422501393
"169","17222001","Prim2","19076","DNA primase, p58 subunit",-0.178422951204086,3.43127035315248,-0.9760396628512,0.337658994837028,0.862240754357978,-4.84110135509625
